PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",221,1756303137293,1756303137421,s,83, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",222,1756303137445,1756303137509,l,76, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",223,1756303137765,1756303137821,i,73, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",224,1756303138068,1756303138149,g,71, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",225,1756303138213,1756303138260,h,72, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",226,1756303138437,1756303138549,t,84, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",227,1756303138669,1756303138724,l,76, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",228,1756303138797,1756303138884,y,89, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",229,1756303139036,1756303139084, ,32, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",230,1756303139412,1756303139484,v,86, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",231,1756303139548,1756303139605,i,73, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",232,1756303139693,1756303139836,s,83, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",233,1756303139821,1756303139869,i,73, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",234,1756303140068,1756303140116,b,66, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",235,1756303140333,1756303140412,l,76, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",236,1756303140509,1756303140596,e,69, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",237,1756303140629,1756303140693, ,32, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",238,1756303140829,1756303140885,n,78, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",239,1756303140893,1756303140997,e,69, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",240,1756303141149,1756303141260,a,65, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",241,1756303141428,1756303141516,r,82, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",242,1756303141564,1756303141620, ,32, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",243,1756303141788,1756303141868,c,67, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",244,1756303142045,1756303142173,a,65, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",245,1756303142188,1756303142252,m,77, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",246,1756303142349,1756303142437,e,69, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",247,1756303142540,1756303142612,r,82, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",248,1756303142813,1756303142965,a,65, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",249,1756303143021,1756303143109,.,190, monthly, physical-keyboard,416
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",250,1756303144701,1756303146396,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",251,1756303145207,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",252,1756303145243,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",253,1756303145261,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",254,1756303145293,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",255,1756303145327,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",256,1756303145359,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",257,1756303145393,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",258,1756303145426,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",259,1756303145460,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",260,1756303145493,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",261,1756303145527,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",262,1756303145559,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",263,1756303145593,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",264,1756303145626,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",265,1756303145660,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",266,1756303145693,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",267,1756303145727,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",268,1756303145759,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",269,1756303145794,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",270,1756303145826,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",271,1756303145860,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",272,1756303145894,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",273,1756303145927,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",274,1756303145961,0,ArrowLeft,37, monthly, physical-keyboard,184
663378460f834e9670d1508c,image-to-prompt,1,7,1,Create a painting like image having a river stream in the middle with 4 ducks going from left to right side of the bank. The two banks have green coniferous trees and green grass. Soil and rocks is also slightly visible near camera.It is daylight scenario with fluffy clouds visible at sky at distance. Drawing is in potrait mode. The trees and clouds shadow falls on river.Image should look like taken from low angle,"[38,64];[72,120];[125,178];[238,255];[261,301];[335,374];[317,329]","[9,28];[387,417];[180,231];[70,71]",275,1756303145993,0,ArrowLeft,37, monthly, physical-keyboard,184
