PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",159,1756245179805,1756245179900,t,84, never, physical-keyboard,99
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",160,1756245179973,1756245180092,e,69, never, physical-keyboard,100
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",161,1756245180085,1756245180141,r,82, never, physical-keyboard,101
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",162,1756245180261,1756245180365, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",163,1756245181413,1756245181485,a,65, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",164,1756245181997,1756245182085,n,78, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",165,1756245182101,1756245182165,d,68, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",166,1756245182229,1756245182317, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",167,1756245182381,1756245182453,t,84, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",168,1756245182477,1756245182540,h,72, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",169,1756245182573,1756245182637,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",170,1756245182685,1756245182781, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",171,1756245183405,1756245183509,l,76, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",172,1756245183557,1756245183637,a,65, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",173,1756245183701,1756245183813,v,86, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",174,1756245183789,1756245183853,a,65, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",175,1756245191461,1756245191532, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",176,1756245193117,1756245193189,c,67, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",177,1756245193381,1756245193453,r,82, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",178,1756245193557,1756245193621,o,79, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",179,1756245193821,1756245193869,s,83, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",180,1756245193989,1756245194037,s,83, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",181,1756245194469,1756245194565, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",182,1756245194805,1756245194885,w,87, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",183,1756245194917,1756245194990,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",184,1756245195069,1756245195149,t,84, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",185,1756245195181,1756245195237,h,72, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",186,1756245195357,1756245195469, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",187,1756245195940,1756245196020,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",188,1756245196165,1756245196229,t,84, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",189,1756245196669,1756245245020,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",190,1756245196821,1756245246436,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",191,1756245197021,1756245197157,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",192,1756245197101,1756245197181,a,65, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",193,1756245197260,1756245197316,c,67, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",194,1756245197357,1756245197421,h,72, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",195,1756245197605,1756245197733, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",196,1756245197917,1756245197997,o,79, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",197,1756245198093,1756245198165,t,84, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",198,1756245198229,1756245198285,h,72, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",199,1756245198309,1756245198389,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",200,1756245198381,1756245198453,r,82, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",201,1756245198517,1756245198597, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",202,1756245198645,1756245198709,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",203,1756245198829,1756245198901,n,78, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",204,1756245198981,1756245199093, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",205,1756245199156,1756245199236,t,84, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",206,1756245199277,1756245199333,h,72, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",207,1756245199373,1756245199437,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",208,1756245199541,1756245199637, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",209,1756245199885,1756245199948,m,77, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",210,1756245200085,1756245200141,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",211,1756245200229,1756245200300,d,68, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",212,1756245200549,1756245200629,l,76, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",213,1756245200661,1756245200733,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",214,1756245201557,1756245254668,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",215,1756245201869,1756245257028,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",216,1756245201997,1756245202069,d,68, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",217,1756245202133,1756245202189,l,76, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",218,1756245202141,1756245202173,k,75, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",219,1756245202261,1756245202348,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",220,1756245202973,1756245257204,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",221,1756245203549,0,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",222,1756245203685,1756245203749,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",223,1756245203876,1756245203932, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",224,1756245203980,1756245204076,c,67, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",225,1756245204237,1756245204381,r,82, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",226,1756245204341,1756245204445,e,69, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",227,1756245204388,1756245204461,a,65, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",228,1756245204669,1756245204741,t,84, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",229,1756245204845,1756245204861,o,79, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",230,1756245205477,0,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",231,1756245205701,1756245205765,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",232,1756245205908,1756245205981,n,78, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",233,1756245205997,1756245206061,g,71, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",234,1756245206100,1756245206189, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",235,1756245206276,1756245206373,s,83, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",236,1756245206405,1756245206453,u,85, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",237,1756245207501,0,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",238,1756245207805,1756245207876,p,80, never, physical-keyboard,102
